,scores,polarity_score
requester,0.9598091401482061,1.6974365336232569
nonexclusive,0.6368075140622921,-0.35408542320470926
judicial,0.9127890438652476,1.3987917215039627
vast,0.7510193475678263,0.3713229501384661
landfall,0.6885717085437262,-0.025308807300216597
harvey,0.6709846668734442,-0.1370116571571864
irma,0.6903409320320069,-0.014071709590441734
gulf,0.7824309714684594,0.570831655133748
refining,0.7480167023277856,0.3522518615091167
organic,0.7594116301666811,0.42462593882025207
plastic,0.7916508900014041,0.6293913148472567
resin,0.8055456587369475,0.7176429546034975
outage,0.7783363816342916,0.544825157733746
piece,0.5723879109756828,-0.7632419707546259
acknowledgment,0.7914069950624274,0.627842233412178
entire,0.5760562638049656,-0.7399426875099528
underperform,0.7260894802974158,0.21298266341665775
maria,0.6769072021494993,-0.0993950937170894
get,0.6925784685884333,0.00013984541112075838
abstract,0.6837830359758825,-0.05572372203621223
truck,0.7372509148120822,0.2838737244122608
federation,0.8042929069792388,0.7096861905198685
independent,0.8125924566090401,0.7624001923149922
live,0.5636687916159508,-0.8186208399803058
shut,0.7013528024747798,0.05586940579293628
compete,0.6824604944031515,-0.06412375118824454
reconstruction,0.6820835245449018,-0.06651804855025152
exacerbate,0.7299738212683341,0.23765378004913473
devastate,0.6324695763493776,-0.38163752742547563
inflict,0.11830000488802435,-3.6473491529924065
hardship,0.35820476848510713,-2.123611034299074
youngsuk,0.49825343894776397,-1.23410182049009
yook,0.4999773636051268,-1.2231524350973482
narron,0.4998521049355476,-1.2239480066678035
rebalancing,0.7510575895301936,0.37156584125458675
texas,0.5394003758228222,-0.9727599644805376
florida,0.47258903230951543,-1.3971074819951
discernible,0.6220291536709938,-0.4479491327966883
latter,0.649629341042709,-0.2726484970327713
victory,0.6949692200756507,0.015324534196684097
abe,0.7833442110738247,0.57663203182211
coalition,0.7420687737312935,0.3144740141923271
indebtedness,0.7381091569657242,0.28932478868028916
susceptibility,0.7531790579186811,0.38504019750609636
unexplained,0.46961701860585986,-1.4159840165900721
california,0.34380565989896017,-2.215065952904881
displace,0.3279365770130828,-2.315857309188768
destroyed,0.7676507833505365,0.47695633686553135
homebuilder,0.8372688336417307,0.9191304537411829
requisite,0.7004384627251186,0.05006204161597782
found,0.7402441808058549,0.3028852414230693
nonpecuniary,0.8381055421882978,0.9244447488286371
plausible,0.8775495433324018,1.1749705291253376
do,0.6417951063800827,-0.32240708376213184
sharpen,0.1618179292451779,-3.370948137876364
sought,0.7205880420036911,0.1780406676425917
ekaterina,0.47900893929951166,-1.356331897332045
peneva,0.48964573570190323,-1.2887730381577238
vine,0.4999719295366961,-1.2231869491982075
camille,0.8089729239678967,0.7394109870384026
bryan,0.9006090446600836,1.3214313189996894
garriga,0.49996351340054696,-1.2232404036910252
readability,0.7977186671678722,0.6679303718699532
encompasses,0.6677840183027661,-0.1573403499207625
involves,0.8107735165844191,0.7508473235450045
secondarily,0.8174684410427162,0.7933696621844014
convene,0.9347097943827127,1.5380198162404457
buoying,0.7151961799985009,0.1437946379062217
breakeven,0.6475759619896325,-0.28569038869172064
phillips,0.6691168115248085,-0.148875208144033
specification,0.6433030158289124,-0.3128297036706784
markup,0.7651985370332602,0.4613810680212048
prediction,0.767190441970012,0.4740325111832069
bias,0.7646100756902564,0.4576434974691738
channel,0.7831774221413336,0.5755726837274648
discern,0.7806193560747142,0.559325308238122
empirically,0.7987425843300662,0.6744337092236022
proxy,0.7147032831064598,0.1406640381977061
revert,0.8163949652997546,0.7865515570141751
shortcoming,0.8700391222728486,1.1272686215671444
metropolitan,0.3020611429060098,-2.480203296719481
imperfectly,0.7733898411265302,0.5134075559557526
imperfect,0.7808553010751078,0.5608238962012132
unobservable,0.6772138375862872,-0.09744752045272276
critical,0.8453313671763961,0.9703390645908027
credible,0.7403757186512387,0.30372069473402913
strive,0.902408236658737,1.3328587595810717
woman,0.7293183635442126,0.23349068672634762
cool,0.7593539417718387,0.42425953506523834
repa,0.3947181294718379,-1.8916990074477316
triation,0.5820522602573698,-0.7018595406099494
tandem,0.6002895394678742,-0.5860267530585939
shareholder,0.803389938303408,0.7039510489131754
us,0.7949063927792932,0.6500684102237905
onetime,0.990645563481816,1.8932918929461733
posit,0.7234853006231711,0.196442400613717
interplay,0.8472832338249033,0.9827362074000704
orlik,0.5,-1.22300866163816
meredith,0.4877087730109913,-1.3010755195356518
black,0.49986578531840536,-1.2238611166847697
luke,0.5006977968332099,-1.2185766544619658
woodward,0.5011234948745684,-1.2158728634953118
withholding,0.7671200439258369,0.4735853829904079
paycheck,0.8744609937606866,1.155353825216114
restriction,0.669424656703445,-0.14691995128997506
massive,0.6203385410409088,-0.45868693920694903
devaluation,0.6488571284484141,-0.2775531506462288
venezuelan,0.6769754343251988,-0.09896172188455113
bolivar,0.6950709977236373,0.015970967721150205
devalue,0.6791682061061628,-0.08503448718461232
cell,0.7365239074665537,0.2792561887354277
phone,0.7430693922351845,0.3208293717675076
ramification,0.542862383395257,-0.9507712685237387
imposition,0.5161797097710229,-1.1202443806882907
aluminum,0.7088779237835446,0.10366468094309524
retaliatory,0.6746749965188201,-0.11357278972124282
vulnerable,0.7666425855637756,0.47055284001188047
retaliation,0.7848096932693573,0.5859399382184575
firmness,0.7388822909270687,0.29423529429132195
infer,0.7261291288963708,0.2132344886854631
comparison,0.8813798876133353,1.1992986896048006
educate,0.7056393995217398,0.08309542340924776
passing,0.8042095251239509,0.7091565965701505
observable,0.838938832806765,0.9297373351877826
stride,0.7109111310031279,0.11657845262994937
arithmetic,0.5894117464614139,-0.6551162850990525
justify,0.885219795008401,1.223687589526524
abrupt,0.9936924687967507,1.9126440963072229
pursuit,0.8221875470343055,0.8233427297372217
ammer,0.49977825374964274,-1.2244170672457875
otoo,0.49997756825412987,-1.2231511352836961
ochoa,0.5,-1.22300866163816
nicolas,0.5859408530563527,-0.6771614187925854
petrosky,0.499997703992474,-1.2230232445673845
nadeau,0.4999966714855774,-1.223029802461828
earn,0.7598585979213108,0.42746482286467186
onward,0.7119326012417814,0.12306624852199415
negligible,0.7647545745866493,0.458561271977865
buffet,0.44715596482619513,-1.558643809238359
intraperiod,0.6315601486502301,-0.38741369306141066
inched,0.851998634787134,1.0126857427212668
beat,0.7888951735561824,0.6118885769735458
mount,0.3595678022974137,-2.114953821554572
nonmarket,0.7639870566701762,0.45368643627816907
marginal,0.6239716921036579,-0.4356112374898311
propensity,0.4109470540949818,-1.788622141849445
consume,0.33556560689515735,-2.2674020660928416
domestically,0.6608510021888279,-0.2013749108520541
cop,0.8055365456969609,0.717585073775303
automation,0.6730280260058503,-0.12403340631487897
distort,0.6339051286373582,-0.372519718717654
content,0.6548211111173975,-0.23967333702477545
regularity,0.6835017129812073,-0.05751052511683594
invert,0.6738472492766144,-0.11883016771858172
sustainably,0.9043671741363012,1.3453008122604198
vigfusson,0.4976803887399435,-1.237741508308243
paula,0.501215166518591,-1.215290617539433
tkac,0.5011444651753323,-1.2157396721148854
oversight,0.567633003137036,-0.7934424312039566
adjusts,0.8263787497022015,0.8499628567096397
realignment,0.7247238715919375,0.20430909642049974
lately,0.5971217043772464,-0.6061470333271037
attune,0.6894515074367171,-0.01972082692861383
nafta,0.6967886640397417,0.026880603702532643
multidecade,0.8755026126815224,1.1619695940363415
stan,0.7994177463949617,0.678721953271581
dard,0.7952613955268982,0.6523231850379961
nonlabor,0.7942631893605636,0.645983149253991
rail,0.7891865803519055,0.6137394266025061
shipping,0.7252179355817336,0.2074471088677658
lumber,0.7554399066600822,0.3993998181998248
hurt,0.644705970858738,-0.3039189341398648
competitiveness,0.5423736735673456,-0.9538752743909147
luca,0.47803377464535035,-1.3625255865830161
guerrieri,0.4964695383654372,-1.2454321387234357
matthias,0.49570386473212386,-1.2502952605892335
paustian,0.4989898689559923,-1.2294244374383232
hess,0.35092482118326956,-2.1698491041046353
chung,0.28584694459137217,-2.5831866292120376
trevino,0.5530098158264223,-0.8863205699615387
karel,0.49999735234767745,-1.2230254780144103
lee,0.49999695580728626,-1.2230279966126265
brent,0.7237832934652876,0.1983350810499975
elb,0.9715890000585182,1.7722554797295373
frb,0.7660760919297671,0.466954795808033
u,0.7648417224101612,0.45911478520809546
toolkit,0.8711622731277588,1.1344022346934928
communicates,0.7460323359975767,0.33964829927277385
phenomenon,0.6393723466485094,-0.337795070645267
simultaneously,0.9886491144685127,1.880611588403713
countercyclical,0.7081747665986179,0.09919862787252996
researcher,0.7855680472070918,0.5907565695560826
unconventional,0.9542209061303486,1.6619432609532359
systematic,0.793815914455806,0.6431423143672828
talk,0.673030617493329,-0.12401694666565719
uniform,0.7751041035581332,0.5242955724057484
umbs,0.7786352032172671,0.54672310185891
fannie,0.8003890067434838,0.6848908446017428
mae,0.6974900781730369,0.03133558590408274
freddie,0.7177809430878207,0.1602115776448704
mac,0.7017174834321543,0.0581856510711934
capability,0.8091780186959457,0.7407136316811588
displayed,0.7116150197365304,0.12104915207885882
throughout,0.6180091967794604,-0.4734816043461936
transact,0.5929704850905912,-0.6325132086847337
conform,0.807965949217255,0.7330152582120611
expensive,0.8046954982841301,0.712243220686004
multiplier,0.6847932595390653,-0.04930735860705951
grown,0.731957957462693,0.2502558805939216
vibrancy,0.785810225780249,0.5922947496151914
impediment,0.8637861722753682,1.0875534524200816
grant,0.8169595024211247,0.7901371745665371
freight,0.3585773865658933,-2.1212443769434834
disagreement,0.6271087863042885,-0.4156862058074226
activation,0.7148837114346299,0.14181001594822149
anecdote,0.6614916247829995,-0.19730604180669015
submission,0.7380697049975022,0.2890742122976615
consequential,0.7766018069777535,0.5338081296253524
causality,0.8938718647562366,1.2786405978899262
worldwide,0.7955701997917488,0.6542845334602315
significance,0.7094113416730664,0.1070526468978786
thing,0.6082790652554879,-0.5352818457448051
distant,0.746019247917226,0.33956517125717345
false,0.9927195713692047,1.9064648071855608
precision,0.8334522026566724,0.8948893922894542
shanghai,0.8407195709454299,0.9410475673841383
composite,0.9362684375845115,1.5479194281715023
midquarter,0.7723983717531886,0.5071103084354205
flood,0.7361299962915503,0.27675428979964806
florence,0.6761781032618738,-0.10402591367545312
inter,0.7670036836565632,0.4728463289794111
basic,0.8008935201407433,0.688095225720606
extremely,0.5728176828343665,-0.7605123052256914
comparablematurity,0.6571915144727313,-0.2246178879580501
attractiveness,0.8614099134745026,1.0724608129056756
sub,0.9740791898906429,1.7880717441217007
suffer,0.6872021552572125,-0.03400742802351092
destruction,0.5912074258062211,-0.6437111548898488
precursor,0.7798923702868161,0.5547079094830516
inequality,0.8462142322946041,0.9759465198747569
spend,0.7250599346929727,0.20644357741060465
forego,0.6729379354394457,-0.12460561016822122
diversify,0.5253803686646082,-1.0618070472104268
workplace,0.7116991119771235,0.12158325799054172
amenity,0.7043145998051783,0.0746810518165719
mindful,0.5607867648549921,-0.8369258288805782
engender,0.9922939268147766,1.9037613559373574
strategic,0.8227559126459862,0.8269526636747022
prioritize,0.8960655699006772,1.2925737607818968
molly,0.4931843148326339,-1.2662980033703253
mahar,0.4973400127070226,-1.239903382579828
louria,0.9006576627973513,1.321740113655968
sriya,0.49972807230634925,-1.224735791129594
anbil,0.5,-1.22300866163816
andre,0.4903400492324074,-1.2843631549320176
kevin,0.49939726049273797,-1.2268369189394617
stiroh,0.4994006014466268,-1.2268156991074046
pia,0.5002914817771185,-1.221157335770176
orrenius,0.5000722329602678,-1.2225498791057257
mcgowan,0.49999999955217816,-1.2230086644824687
wish,0.8883178011126985,1.2433643559328424
former,0.8461417490629807,0.9754861477615285
precisely,0.778990963852946,0.5489826903455518
obfr,0.9582378355114267,1.6874565034844582
mixture,0.7654789068591978,0.4631618171180841
unpredictability,0.8839268108052228,1.2154752919142944
variability,0.800942575031815,0.6884067943877449
drawback,0.8413215174991208,0.9448707882969805
remuneration,0.8339344506798525,0.8979523564614292
acceptance,0.9840407212274015,1.8513417050461523
dominate,0.707098967706738,0.09236576738644742
fhlbs,0.7255357119241991,0.20946544280567272
onshore,0.8606225027782709,1.067459629623921
similarity,0.9124887305184994,1.3968843025468256
nervousness,0.7584887488947607,0.41876432376947686
intervene,0.7462416017052761,0.34097743559743837
meaningfully,0.7630556195053364,0.4477704790793463
nationwide,0.4309726425935859,-1.6614310344822008
trucker,0.35794424054196383,-2.125265759082359
virtually,0.694598313377124,0.012968746564334312
outsource,0.6767642021172942,-0.10030334829602425
automate,0.752526991778864,0.380898645590865
interconnect,0.7299455362806908,0.2374741299529356
stakeholder,0.29140542614575915,-2.5478823272070223
host,0.1779229238134954,-3.2686584052460077
laurie,0.4982477890886911,-1.2341377051699334
demarco,0.49997620000105963,-1.2231598256461877
naomi,0.4958600186014759,-1.2493034603450632
bruce,0.5000429270794744,-1.2227360133324798
fallick,0.500023428444674,-1.222859857530746
classification,0.7749602597795057,0.5233819588311561
insert,0.7769453696572931,0.5359902436572944
blackout,0.7906434769230709,0.6229928020136203
saturday,0.8176298256665793,0.7943946851954664
gathering,0.8393370859589896,0.9322668118844339
miscellaneous,0.7941378127163343,0.6451868283758992
illustration,0.5027419515843928,-1.2055933503033343
altogether,0.8838834233755754,1.2151997197270865
catalyst,0.8515672094122169,1.0099455750010589
try,0.879357402464276,1.1864530183896653
ebb,0.7973215512904335,0.6654081184935758
justice,0.7485430433483078,0.3555948792315516
struggle,0.7335004153255595,0.26005269249080964
soundness,0.7376415219649943,0.28635463808568057
differently,0.7980476894963963,0.6700201338920002
deter,0.5634214783150381,-0.8201916328991724
ayelen,0.4997318109113401,-1.2247120456447194
banegas,0.5,-1.22300866163816
pettit,0.49976682876381817,-1.2244896322342662
pon,0.5885348664758114,-0.6606857262370609
sagnanert,0.8110690074544209,0.7527241128825592
yvette,0.47524957721279776,-1.3802092194310638
mcknight,0.49506984692073963,-1.2543221798243978
nordstrom,0.5000430862764472,-1.2227350022041794
angela,0.5000257996605857,-1.222844796920785
connor,0.5000108812735587,-1.222939549999638
rollover,0.7138087375073352,0.13498239516628732
insufficiently,0.8372807494574432,0.9192061362009405
backward,0.6731091792265801,-0.1235179673797507
sofr,0.8637806694917929,1.0875185018798463
closing,0.6144716047204416,-0.4959503698175073
belief,0.813195561601539,0.7662307709698967
hypothesis,0.8280580814766496,0.8606290135641034
unwilling,0.8639755429048281,1.0887562265640482
